"FullName","DirectoryName","Name","Length","LastWriteTime"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-search-2.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-search-2.js.map","104","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-search-corner.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-search-corner.js","774","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-search-corner.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-search-corner.js.map","3736","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-search.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-search.js","762","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-search.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-search.js.map","3731","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-signal.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-signal.js","812","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-signal.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-signal.js.map","4123","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-signature.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-signature.js","263","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-signature.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-signature.js.map","105","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-sliders.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-sliders.js","827","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-sliders.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-sliders.js.map","4161","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-spreadsheet.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-spreadsheet.js","843","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-spreadsheet.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-spreadsheet.js.map","4210","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-stack.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-stack.js","743","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-stack.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-stack.js.map","3738","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-symlink.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-symlink.js","717","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-symlink.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-symlink.js.map","3511","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-terminal.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-terminal.js","746","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-terminal.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-terminal.js.map","3654","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-text.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-text.js","770","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-text.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-text.js.map","3845","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-type-2.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-type-2.js","263","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-type-2.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-type-2.js.map","102","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-type-corner.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-type-corner.js","823","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-type-corner.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-type-corner.js.map","4131","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-type.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-type.js","810","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-type.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-type.js.map","4142","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-up.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-up.js","723","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-up.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-up.js.map","3591","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-user.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-user.js","752","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-user.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-user.js.map","3716","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-video-2.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-video-2.js","265","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-video-2.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-video-2.js.map","103","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-video-camera.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-video-camera.js","876","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-video-camera.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-video-camera.js.map","4475","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-video.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-video.js","255","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-video.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-video.js.map","101","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-volume-2.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-volume-2.js","260","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-volume-2.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-volume-2.js.map","104","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-volume.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-volume.js","925","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-volume.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-volume.js.map","4945","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-warning.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-warning.js","270","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-warning.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-warning.js.map","103","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-x-2.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-x-2.js","257","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-x-2.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-x-2.js.map","99","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-x-corner.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-x-corner.js","730","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-x-corner.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-x-corner.js.map","3550","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-x.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-x.js","724","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file-x.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file-x.js.map","3614","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file.js","615","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\file.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","file.js.map","2943","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\files.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","files.js","712","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\files.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","files.js.map","3583","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\film.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","film.js","786","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\film.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","film.js.map","3914","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\filter-x.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","filter-x.js","252","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\filter-x.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","filter-x.js.map","99","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\filter.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","filter.js","248","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\filter.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","filter.js.map","97","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fingerprint-pattern.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fingerprint-pattern.js","1034","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fingerprint-pattern.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fingerprint-pattern.js.map","5465","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fire-extinguisher.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fire-extinguisher.js","797","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fire-extinguisher.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fire-extinguisher.js.map","3915","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fish-off.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fish-off.js","1081","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fish-off.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fish-off.js.map","6136","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fish-symbol.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fish-symbol.js","471","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fish-symbol.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fish-symbol.js.map","1885","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fish.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fish.js","1049","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fish.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fish.js.map","5146","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fishing-hook.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fishing-hook.js","667","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\fishing-hook.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","fishing-hook.js.map","3093","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flag-off.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flag-off.js","659","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flag-off.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flag-off.js.map","3157","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flag-triangle-left.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flag-triangle-left.js","546","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flag-triangle-left.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flag-triangle-left.js.map","1976","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flag-triangle-right.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flag-triangle-right.js","549","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flag-triangle-right.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flag-triangle-right.js.map","1987","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flag.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flag.js","590","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flag.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flag.js.map","2811","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flame-kindling.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flame-kindling.js","682","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flame-kindling.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flame-kindling.js.map","3220","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flame.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flame.js","538","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flame.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flame.js.map","2411","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flashlight-off.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flashlight-off.js","828","2/18/2026 6:57:00 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flashlight-off.js.map","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flashlight-off.js.map","3817","2/18/2026 6:57:03 PM"
"C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons\flashlight.js","C:\Users\NeroS\OneDrive - ESTGV\Documentos\Umain Works\Tarefa 1\node_modules\lucide-react\dist\esm\icons","flashlight.js","710","2/18/2026 6:57:00 PM"
